date,home_team,away_team,elo_home_pre,elo_away_pre,neutral,home_score,away_score,tournament
1999-02-06,Slovenia,Switzerland,1477.637577202819,1635.122096954291,True,0,2,Friendly
1999-02-06,United States,Germany,1704.8476357962481,1942.9998780615094,False,3,0,Friendly
1999-02-07,British Virgin Islands,Montserrat,1216.8905904907401,1304.3819576967196,False,3,0,CFU Caribbean Cup qualification
1999-02-07,Lesotho,Namibia,1275.0169762473556,1459.4090630713558,False,1,0,COSAFA Cup qualification
1999-02-08,Oman,Slovenia,1493.797043721399,1469.0064104009496,False,0,7,Friendly
1999-02-09,Belgium,Czech Republic,1781.9443449927326,1839.9846463166616,False,0,1,Friendly
1999-02-09,Colombia,Germany,1720.0209255400914,1918.8862290013562,True,3,3,Friendly
1999-02-09,Israel,Belarus,1647.811072669648,1411.630678369262,False,2,1,Friendly
1999-02-10,Albania,North Macedonia,1409.1557725049774,1540.3777956601896,False,2,0,Friendly
1999-02-10,Croatia,Denmark,1930.4586908695078,1793.8378728183964,False,0,1,Friendly
1999-02-10,Cyprus,San Marino,1481.572564127115,1138.6550129958414,False,4,0,UEFA Euro qualification
1999-02-10,England,France,1918.750606681271,2050.5587343931165,False,0,2,Friendly
1999-02-10,Finland,Poland,1562.7022215750296,1728.1230201396575,True,1,1,Friendly
1999-02-10,Republic of Ireland,Paraguay,1707.1576331282406,1774.8315612215233,False,2,0,Friendly
1999-02-10,Italy,Norway,1989.0363976305707,1821.4632801387722,False,0,0,Friendly
1999-02-10,Jamaica,Costa Rica,1719.441606634983,1644.2857354856408,False,1,1,Friendly
1999-02-10,Malta,Serbia,1181.6871165238394,1848.0721550802227,False,0,3,UEFA Euro qualification
1999-02-10,Mexico,Argentina,1878.4057438223426,1907.4510537801539,True,0,1,Friendly
1999-02-10,Oman,Switzerland,1463.546056886767,1643.7532637561605,False,1,2,Friendly
1999-02-10,Peru,Ecuador,1661.9963144626076,1727.6723686124694,False,1,2,Friendly
1999-02-10,Portugal,Netherlands,1857.5555307653278,1965.0985345523477,True,0,0,Friendly
1999-02-10,Tunisia,Sweden,1678.125922563588,1871.1061645368575,False,0,1,Friendly
1999-02-13,Saint Lucia,Antigua and Barbuda,1415.4530850115268,1400.0413149856467,False,0,0,Friendly
1999-02-15,Kuwait,Iran,1746.2454263408092,1787.2094051393854,False,1,2,Friendly
1999-02-16,Bulgaria,Egypt,1662.8674082103428,1750.883950509248,True,1,3,Lunar New Year Cup
1999-02-17,Ecuador,Peru,1738.6570896742157,1651.0115934008613,False,1,2,Friendly
1999-02-17,Guatemala,Chile,1594.9187275826862,1753.1144068664078,False,1,1,Friendly
1999-02-19,Egypt,Mexico,1767.8028659906838,1869.2397929441436,True,0,3,Lunar New Year Cup
1999-02-20,Botswana,South Africa,1177.4765590249874,1694.4444745114802,False,1,2,COSAFA Cup qualification
1999-02-20,Gabon,Burkina Faso,1562.2535193941944,1514.1735853637763,False,1,1,Friendly
1999-02-20,Zimbabwe,Zambia,1544.9416427216672,1692.3990777170727,False,1,1,Friendly
1999-02-21,United States,Chile,1728.9612848564013,1751.4548916608032,False,2,1,Friendly
1999-02-22,Suriname,Guyana,1422.1244881912041,1264.985761682498,False,2,1,Friendly
1999-02-23,Thailand,North Korea,1507.2428936570723,1584.6924537973966,False,2,2,King's Cup
1999-02-24,Bahamas,Turks and Caicos Islands,1484.9027745608928,1500.0,False,3,0,CFU Caribbean Cup qualification
1999-02-24,Costa Rica,Jamaica,1648.9393967613917,1714.787945359232,False,9,0,Friendly
1999-02-24,Israel,Latvia,1650.3345735150062,1448.1121661147076,False,2,0,Friendly
1999-02-24,Saint Lucia,Grenada,1412.248286654628,1460.3712231071677,False,1,2,Friendly
1999-02-26,United States Virgin Islands,Turks and Caicos Islands,1502.3465264173196,1473.3866638086558,True,2,2,CFU Caribbean Cup qualification
1999-02-27,South Africa,Gabon,1697.770588593585,1558.232042630565,False,4,1,African Cup of Nations qualification
1999-02-28,Angola,Mauritius,1578.628131524392,1309.9643780101355,False,0,2,African Cup of Nations qualification
1999-02-28,Bahamas,United States Virgin Islands,1511.516110752237,1500.6833128019691,False,0,0,CFU Caribbean Cup qualification
1999-02-28,British Virgin Islands,Antigua and Barbuda,1250.6310387788878,1403.2461133425456,False,0,2,Friendly
1999-02-28,Burundi,Burkina Faso,1594.205042027906,1518.1950621274057,False,1,2,African Cup of Nations qualification
1999-02-28,Cameroon,Mozambique,1665.9576554004425,1448.8183988128485,False,1,0,African Cup of Nations qualification
1999-02-28,Congo,Ivory Coast,1547.2173382319922,1713.4090894947215,False,1,0,African Cup of Nations qualification
1999-02-28,Guyana,Barbados,1261.2778461182745,1424.876510679044,False,2,2,CFU Caribbean Cup qualification
1999-02-28,Kenya,Zambia,1580.2298552668974,1691.0415751154526,False,0,1,African Cup of Nations qualification
1999-02-28,Liberia,Algeria,1477.5614720320903,1642.1919449243076,False,1,1,African Cup of Nations qualification
1999-02-28,Madagascar,DR Congo,1606.5626959331405,1607.875588752177,False,3,1,African Cup of Nations qualification
1999-02-28,Togo,Morocco,1502.2173955597098,1821.1669147074315,False,2,3,African Cup of Nations qualification
1999-03-03,Bolivia,Jamaica,1659.8515383505548,1692.237455796255,True,0,0,Friendly
1999-03-03,Bulgaria,Slovakia,1645.948492728907,1603.9688012793042,False,2,0,Friendly
1999-03-03,Guatemala,Paraguay,1596.5782427882907,1761.2231766044426,False,2,3,Friendly
1999-03-03,Poland,Armenia,1723.6917167771726,1454.5533494670938,False,1,0,Friendly
1999-03-03,Romania,Estonia,1874.6383436352817,1259.7313855148604,False,2,0,Friendly
1999-03-05,Guatemala,Bolivia,1588.4176954227685,1660.780989579298,False,0,3,Friendly
1999-03-05,Jamaica,Paraguay,1691.308004567512,1769.3837239699649,True,1,3,Friendly
1999-03-06,Azerbaijan,Estonia,1324.1296493768132,1259.2496338907888,True,2,2,Friendly
1999-03-06,Barbados,Guyana,1421.2558277156063,1264.8985290817122,False,2,0,CFU Caribbean Cup qualification
1999-03-07,Bolivia,Paraguay,1679.6700956019258,1781.0685417701784,True,0,3,Friendly
1999-03-07,Guatemala,Jamaica,1569.5285894001406,1679.6231867672984,False,2,4,Friendly
1999-03-10,Barbados,Antigua and Barbuda,1432.4203928712218,1415.991745256408,True,2,0,CFU Caribbean Cup qualification
1999-03-10,Greece,Croatia,1713.2198794089638,1914.536678557747,False,3,2,Friendly
1999-03-10,Guadeloupe,Dominica,1434.649969745233,1392.9570690178398,False,1,0,CFU Caribbean Cup qualification
1999-03-10,Hungary,Bosnia and Herzegovina,1625.6374563273632,1496.4881508980668,False,1,1,Friendly
1999-03-10,Luxembourg,Iceland,1148.9180783030695,1522.5993144843017,False,1,2,Friendly
1999-03-10,Malta,Moldova,1179.100204698316,1393.103799497272,False,0,2,Friendly
1999-03-10,Romania,Israel,1875.1200952593533,1654.8149827805682,False,0,2,Friendly
1999-03-10,Switzerland,Austria,1651.4848695740595,1722.9447664668294,False,2,4,Friendly
1999-03-11,Mexico,Bolivia,1888.0364512313256,1667.1372080417411,True,2,1,USA Cup
1999-03-11,United States,Guatemala,1736.7667551258508,1554.9642856082035,False,3,1,USA Cup
1999-03-12,Barbados,Dominica,1461.0028857222187,1380.6895552465905,True,3,1,CFU Caribbean Cup qualification
1999-03-12,Guadeloupe,Antigua and Barbuda,1446.9174835164822,1387.409252405411,False,2,1,CFU Caribbean Cup qualification
1999-03-13,Guatemala,Bolivia,1547.543619314645,1660.5676946742292,True,2,1,USA Cup
1999-03-13,United States,Mexico,1744.1874214194092,1894.6059645988375,False,1,2,USA Cup
1999-03-14,Antigua and Barbuda,Dominica,1375.9962864628194,1357.5034291236516,True,1,1,CFU Caribbean Cup qualification
1999-03-14,Guadeloupe,Barbados,1458.3304494590739,1484.1890118451577,False,1,0,CFU Caribbean Cup qualification
1999-03-16,Cyprus,Estonia,1487.006372874353,1261.0956229650915,False,1,2,Friendly
1999-03-17,British Virgin Islands,Dominican Republic,1237.8854068650255,1352.752629251263,True,0,0,CFU Caribbean Cup qualification
1999-03-17,Costa Rica,Belize,1671.4898863243686,1384.5766256584861,False,7,0,UNCAF Cup
1999-03-17,Guatemala,Nicaragua,1567.2581166683385,1123.8885920027342,True,1,0,UNCAF Cup
1999-03-17,Haiti,Puerto Rico,1530.1196146381728,1230.7632771138044,False,2,0,CFU Caribbean Cup qualification
1999-03-19,British Virgin Islands,Puerto Rico,1244.2668623184557,1225.2903308017753,True,5,0,CFU Caribbean Cup qualification
1999-03-19,Guatemala,El Salvador,1569.426400702436,1527.291600216057,True,1,1,UNCAF Cup
1999-03-19,Haiti,Dominican Republic,1535.592560950202,1346.3711737978329,False,4,0,CFU Caribbean Cup qualification
1999-03-19,Honduras,Belize,1570.8694660741307,1378.0068624838475,True,5,1,UNCAF Cup
1999-03-20,Georgia,Ukraine,1578.9155952327887,1683.6598139354855,False,0,1,Friendly
1999-03-21,Costa Rica,Honduras,1678.0596494990073,1584.810039309669,False,0,1,UNCAF Cup
1999-03-21,Dominican Republic,Puerto Rico,1334.4381954180913,1187.472914787617,True,2,0,CFU Caribbean Cup qualification
1999-03-21,El Salvador,Nicaragua,1529.1018398847064,1121.7203079686367,True,1,0,UNCAF Cup
1999-03-21,Haiti,British Virgin Islands,1547.5255393299435,1282.084278332614,False,6,0,CFU Caribbean Cup qualification
1999-03-24,Costa Rica,Guatemala,1655.4821703258585,1567.6161610337867,False,1,0,UNCAF Cup
1999-03-24,Honduras,El Salvador,1607.3875184828178,1531.725577076921,True,3,1,UNCAF Cup
1999-03-26,Costa Rica,Honduras,1663.0791576448937,1625.0636526828043,False,1,2,UNCAF Cup
1999-03-26,Guatemala,El Salvador,1560.0191737147516,1514.0494428769343,True,1,0,UNCAF Cup
1999-03-26,Portugal,Azerbaijan,1860.5556585516908,1322.2836603025105,False,7,0,UEFA Euro qualification
1999-03-27,Andorra,Iceland,1349.2187739038602,1526.028171492812,False,0,2,UEFA Euro qualification
1999-03-27,Armenia,Russia,1452.4194065452095,1732.1093269641005,False,0,3,UEFA Euro qualification
1999-03-27,Belarus,Switzerland,1409.1071775239036,1635.25545830705,False,0,1,UEFA Euro qualification
1999-03-27,Belgium,Bulgaria,1770.7424852821844,1655.1386004724939,False,0,1,Friendly
1999-03-27,Czech Republic,Lithuania,1851.1865060272098,1487.589204205622,False,2,0,UEFA Euro qualification
1999-03-27,Denmark,Italy,1809.759885130157,1982.5663045920787,False,1,2,UEFA Euro qualification
1999-03-27,England,Poland,1905.120050032519,1725.8256596990568,False,3,1,UEFA Euro qualification
1999-03-27,France,Ukraine,2064.1892910418687,1693.5232728309854,False,0,0,UEFA Euro qualification
1999-03-27,Georgia,Slovenia,1569.0521363372889,1499.2573972355813,False,1,1,UEFA Euro qualification
1999-03-27,Greece,Norway,1726.0560685609819,1827.9333731772642,False,0,2,UEFA Euro qualification
1999-03-27,Hungary,Liechtenstein,1619.8568528742348,1193.2292119032154,False,5,0,UEFA Euro qualification
1999-03-27,Northern Ireland,Germany,1563.2607477727977,1913.7151762381118,False,0,3,UEFA Euro qualification
1999-03-27,Romania,Slovakia,1849.2180835584118,1594.7786935357174,False,0,0,UEFA Euro qualification
1999-03-27,Spain,Austria,1927.2500135464618,1739.1741777338389,False,9,0,UEFA Euro qualification
1999-03-27,Sweden,Luxembourg,1878.4920885781219,1145.4892212945592,False,2,0,UEFA Euro qualification
1999-03-27,Turkey,Moldova,1630.2728349614101,1403.3512242493457,False,2,0,UEFA Euro qualification
1999-03-27,Alderney,Guernsey,1096.8046216603357,1541.4526214795642,False,0,1,Muratti Vase
1999-03-28,Costa Rica,El Salvador,1642.4153766094194,1501.0226147722901,False,4,0,UNCAF Cup
1999-03-28,Honduras,Guatemala,1645.7274337182787,1573.0460018193958,True,0,2,UNCAF Cup
1999-03-28,Israel,Cyprus,1680.7169944815098,1469.663138366437,False,3,0,UEFA Euro qualification
1999-03-28,South Korea,Brazil,1749.459121502269,2039.4348541313113,False,1,0,Friendly
1999-03-28,Trinidad and Tobago,Jamaica,1574.6222592707143,1694.1874905592356,False,2,0,Friendly
1999-03-30,Belgium,Egypt,1755.2273220192915,1749.0062077035018,False,0,1,Friendly
1999-03-30,Venezuela,Colombia,1273.2766917969175,1725.1919783033359,False,0,0,Friendly
1999-03-31,Azerbaijan,Romania,1320.0568566835177,1833.8194612708683,False,0,1,UEFA Euro qualification
1999-03-31,France,Armenia,2046.6861962869916,1434.062875734135,False,2,0,UEFA Euro qualification
1999-03-31,Germany,Finland,1927.104590466959,1567.1335249375145,False,2,0,UEFA Euro qualification
1999-03-31,Italy,Belarus,1998.4355186537937,1396.0657286007536,False,1,1,UEFA Euro qualification
1999-03-31,Jamaica,Paraguay,1678.3436833907815,1793.601429330363,False,3,0,Friendly
1999-03-31,Japan,Brazil,1674.9911468199098,2024.4537180239038,False,0,2,Friendly
1999-03-31,Latvia,Greece,1443.6317568491456,1696.2181664943741,False,0,0,UEFA Euro qualification
1999-03-31,Liechtenstein,Portugal,1189.5474214224578,1862.7824621706836,False,0,5,UEFA Euro qualification
1999-03-31,Lithuania,Estonia,1483.6983881630197,1278.4388574730076,False,1,2,UEFA Euro qualification
1999-03-31,Luxembourg,Bulgaria,1144.9971054583948,1670.6537637353867,False,0,2,UEFA Euro qualification
1999-03-31,Moldova,Northern Ireland,1395.421060024549,1549.8713335439504,False,0,0,UEFA Euro qualification
1999-03-31,Netherlands,Argentina,1962.0984067659847,1916.617004658353,False,1,1,Friendly
1999-03-31,Poland,Sweden,1715.8115670704033,1878.9842044142863,False,0,1,UEFA Euro qualification
1999-03-31,Russia,Andorra,1750.465857775175,1325.7450529139655,False,6,1,UEFA Euro qualification
1999-03-31,San Marino,Spain,1133.2212042486033,1943.2490763117191,False,0,6,UEFA Euro qualification
1999-03-31,Scotland,Czech Republic,1706.680543774716,1855.0773220698122,False,1,2,UEFA Euro qualification
1999-03-31,Slovakia,Hungary,1610.1773158232609,1623.5386433549925,False,0,0,UEFA Euro qualification
1999-03-31,Switzerland,Wales,1648.2969072302,1585.2750026280917,False,2,0,UEFA Euro qualification
1999-03-31,Ukraine,Iceland,1711.0263675858625,1549.5018924827066,False,1,1,UEFA Euro qualification
1999-04-03,Mali,Burkina Faso,1513.5051478193059,1547.5408592738738,False,5,2,Friendly
1999-04-03,Eswatini,Namibia,1302.433970582835,1434.6444031180658,False,1,1,Friendly
1999-04-09,Algeria,Liberia,1638.513843932961,1481.2395730234368,False,4,1,African Cup of Nations qualification
1999-04-10,Gabon,South Africa,1544.1489825641268,1711.8536486600233,False,1,0,African Cup of Nations qualification
1999-04-10,Mauritius,Angola,1363.5469082098305,1525.0456013246971,False,1,1,African Cup of Nations qualification
1999-04-10,Uganda,Tunisia,1502.282677520146,1670.7399985223235,False,0,2,African Cup of Nations qualification
1999-04-10,Zambia,Kenya,1710.4194033093386,1560.8520270730114,False,1,0,African Cup of Nations qualification
1999-04-11,Burkina Faso,Burundi,1533.324062351288,1564.859244881438,False,3,1,African Cup of Nations qualification
1999-04-11,DR Congo,Madagascar,1586.174910271261,1628.2633744140564,False,2,0,African Cup of Nations qualification
1999-04-11,Ivory Coast,Congo,1689.644226030279,1570.9822016964347,False,2,0,African Cup of Nations qualification
1999-04-11,Mali,Namibia,1527.7219447418918,1433.7199593523465,False,2,1,African Cup of Nations qualification
1999-04-11,Morocco,Togo,1830.0032902398405,1493.3810200273008,False,1,1,African Cup of Nations qualification
1999-04-11,Mozambique,Cameroon,1443.2678693746461,1671.5081848386449,False,1,6,African Cup of Nations qualification
1999-04-13,Saint Vincent and the Grenadines,Grenada,1360.073461967254,1471.8533666960375,False,2,1,Friendly
1999-04-14,Mexico,Ecuador,1907.444373302233,1723.726550319144,False,0,0,Friendly
1999-04-15,Venezuela,Colombia,1280.946253727453,1717.5224163728003,False,1,1,Friendly
1999-04-17,Saint Lucia,Martinique,1400.7661430657581,1598.3072965204442,True,3,1,CFU Caribbean Cup qualification
1999-04-17,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1370.4123850182375,1431.2666264818927,False,3,4,CFU Caribbean Cup qualification
1999-04-18,Martinique,Saint Kitts and Nevis,1552.8780662485192,1453.5105502319536,True,2,1,CFU Caribbean Cup qualification
1999-04-18,Saint Vincent and the Grenadines,Saint Lucia,1348.1684612681765,1446.1953733376831,False,2,2,CFU Caribbean Cup qualification
1999-04-20,Saint Kitts and Nevis,Saint Lucia,1439.0795815313318,1446.3089521880702,True,4,3,CFU Caribbean Cup qualification
1999-04-22,India,Bangladesh,1293.4441865053132,1192.1894176156038,False,0,0,SAFF Cup
1999-04-22,Paraguay,Colombia,1775.3334048413942,1710.040897784127,False,0,2,Friendly
1999-04-23,Sri Lanka,Maldives,1184.7098021186944,1104.5810384613985,True,0,0,SAFF Cup
1999-04-24,Malawi,Angola,1396.4818258708242,1521.5419673077834,False,1,2,COSAFA Cup qualification
1999-04-24,Pakistan,Bangladesh,1117.8207412828513,1200.0213040994026,True,0,4,SAFF Cup
1999-04-25,Sri Lanka,Nepal,1181.310423411041,1002.0896980674931,True,2,3,SAFF Cup
1999-04-25,Eswatini,Lesotho,1303.3584143485543,1299.7816362006456,False,4,1,Friendly
1999-04-26,India,Pakistan,1285.6123000215143,1096.228458882813,False,2,0,SAFF Cup
1999-04-27,Nepal,Maldives,1024.2069271870444,1107.9804171690519,True,2,3,SAFF Cup
1999-04-27,Northern Ireland,Canada,1546.7623359450192,1553.6443371106777,False,1,1,Friendly
1999-04-28,Austria,San Marino,1723.1751149685815,1131.8180029863486,False,7,0,UEFA Euro qualification
1999-04-28,Bolivia,Chile,1640.8531973205356,1743.6494213913538,False,1,1,Friendly
1999-04-28,Croatia,Italy,1901.700489405729,1979.1250963938237,False,0,0,Friendly
1999-04-28,Denmark,South Africa,1793.890671068442,1688.0048502401833,False,1,1,Friendly
1999-04-28,Georgia,Norway,1559.9883199541805,1857.771275243872,False,1,4,UEFA Euro qualification
1999-04-28,Germany,Scotland,1931.072051227298,1689.4486058592097,False,0,1,Friendly
1999-04-28,Greece,Switzerland,1687.9588929418437,1665.1699681305784,False,1,1,Friendly
1999-04-28,Hungary,England,1628.4250980851587,1915.1341426611725,False,1,1,Friendly
1999-04-28,Republic of Ireland,Sweden,1720.7660177453213,1895.3872470664974,False,2,0,Friendly
1999-04-28,Latvia,Albania,1451.891030401676,1425.5001187572532,False,0,0,UEFA Euro qualification
1999-04-28,Malta,Iceland,1168.8527799462422,1562.2373642439431,False,1,2,Friendly
1999-04-28,Netherlands,Morocco,1958.1398142000637,1813.000255239104,False,1,2,Friendly
1999-04-28,Paraguay,Mexico,1753.6909016938991,1900.7121923204559,False,2,1,Friendly
1999-04-28,Poland,Czech Republic,1699.4085244181922,1872.3092599853185,False,2,1,Friendly
1999-04-28,Romania,Belgium,1837.2022776619608,1742.2618561431543,False,1,0,Friendly
1999-04-28,Slovenia,Finland,1508.3212136186896,1563.1660641771755,False,1,1,Friendly
1999-04-29,Bangladesh,Nepal,1221.613586499441,1012.7552202695563,True,2,1,SAFF Cup
1999-04-29,India,Maldives,1292.766458599857,1119.43212408654,False,2,1,SAFF Cup
1999-05-01,India,Bangladesh,1297.9182596111773,1228.5456536731847,False,2,0,SAFF Cup
1999-05-01,Maldives,Nepal,1114.2803230752197,1005.8231530958126,True,2,0,SAFF Cup
1999-05-03,Guernsey,Jersey,1545.0795625962774,1758.8848603217893,False,2,0,Muratti Vase
1999-05-04,Curaçao,Grenada,1365.0528034947995,1461.514443645054,False,1,3,CFU Caribbean Cup qualification
1999-05-05,Bermuda,Bahamas,1363.5652577628025,1505.3440179596723,False,6,0,CFU Caribbean Cup qualification
1999-05-05,Cuba,Cayman Islands,1513.5960711925836,1339.1719339047863,True,4,1,CFU Caribbean Cup qualification
1999-05-05,Spain,Croatia,1944.6522775739738,1901.0516302751842,False,3,1,Friendly
1999-05-06,Grenada,Suriname,1491.8199596317315,1425.8324037554275,True,0,0,CFU Caribbean Cup qualification
1999-05-06,Trinidad and Tobago,South Africa,1590.4660664391683,1693.3223869788771,False,2,0,Friendly
1999-05-07,Bermuda,Cayman Islands,1411.151346607646,1320.4019421275964,False,4,1,CFU Caribbean Cup qualification
1999-05-07,Cuba,Bahamas,1532.3660629697736,1457.7579291148288,True,7,0,CFU Caribbean Cup qualification
1999-05-08,Curaçao,Suriname,1334.7472875081219,1429.5859280594116,False,1,1,CFU Caribbean Cup qualification
1999-05-08,Namibia,Mali,1423.855487400463,1537.5864166937752,False,0,0,African Cup of Nations qualification
1999-05-09,Bermuda,Cuba,1428.6588348386308,1567.8486315723385,False,1,2,CFU Caribbean Cup qualification
1999-05-09,Cayman Islands,Bahamas,1302.8944538966116,1422.275360512264,True,4,1,CFU Caribbean Cup qualification
1999-05-09,Jamaica,South Africa,1696.6117078797504,1678.1990724864888,False,1,1,Friendly
1999-05-09,Eswatini,Mozambique,1315.790601259555,1417.3962245071375,False,3,1,COSAFA Cup qualification
1999-05-16,Libya,Senegal,1473.9460748978,1522.4469471070363,False,2,1,Friendly
1999-05-16,Eswatini,Botswana,1345.929240928391,1174.1504449428826,False,2,1,Friendly
1999-05-19,Russia,Belarus,1754.1863946687693,1415.3761508607236,False,1,1,Friendly
1999-05-19,Slovakia,Bulgaria,1605.2908610930947,1675.4188627985088,False,2,0,Friendly
1999-05-20,Norway,Jamaica,1874.7525975160652,1693.3296245461047,False,6,0,Friendly
1999-05-21,Haiti,Honduras,1556.7686657103416,1618.588049046324,True,0,2,Friendly
1999-05-22,Malawi,Namibia,1377.9219070617942,1424.645491970021,False,1,1,COSAFA Cup qualification
1999-05-22,Uganda,Zambia,1478.1184316596618,1718.1021426756997,False,0,1,Friendly
1999-05-27,Sweden,Jamaica,1877.214229851808,1686.3084225800537,False,2,1,Friendly
1999-05-28,Botswana,Mozambique,1170.6903631342468,1387.2575848383015,False,0,2,COSAFA Cup qualification
1999-05-29,Canada,Guatemala,1556.262106706185,1600.1853864913505,False,1,0,Friendly
1999-05-29,Chile,Costa Rica,1743.56894133072,1653.635938863559,False,3,0,Friendly
1999-05-29,El Salvador,Colombia,1489.8020525181505,1731.6834009316221,True,2,1,Friendly
1999-05-29,Republic of Ireland,Northern Ireland,1738.9390349600105,1544.144566349512,False,0,1,Friendly
1999-05-29,Saint Kitts and Nevis,Antigua and Barbuda,1459.495677509104,1374.9327561891205,False,4,1,Friendly
1999-05-30,Belgium,Peru,1737.3496661779272,1665.942132755933,True,1,1,Kirin Cup
1999-05-30,Lesotho,Mauritius,1287.349449289645,1367.0505422267443,False,1,2,Friendly
1999-05-30,Norway,Georgia,1881.7737994821161,1543.0069976819873,False,1,0,UEFA Euro qualification
1999-06-01,Mali,Senegal,1536.796412124217,1513.9184500785384,False,1,1,Friendly
1999-06-02,Canada,Guatemala,1564.6619597776714,1591.7855334198641,False,2,0,Friendly
1999-06-02,Ecuador,Iran,1730.4587313009213,1798.8924317393278,True,1,1,Friendly
1999-06-03,Grenada,Guadeloupe,1488.0664353277475,1474.1261506985416,True,2,1,CFU Caribbean Cup
1999-06-03,Japan,Belgium,1669.2262831742905,1734.3094429488726,False,0,0,Kirin Cup
1999-06-03,Trinidad and Tobago,Jamaica,1605.5893809315567,1683.1521549940787,False,1,0,CFU Caribbean Cup
1999-06-04,Canada,Iran,1576.5609769364844,1796.9478344969011,False,0,1,Friendly
1999-06-04,Cuba,Haiti,1585.6022047265433,1544.4098094657684,True,3,1,CFU Caribbean Cup
1999-06-04,Ecuador,Guatemala,1732.403328543348,1579.8865162610512,True,3,1,Friendly
1999-06-04,Germany,Moldova,1913.5272657732003,1398.5300576234802,False,6,1,UEFA Euro qualification
1999-06-04,Poland,Bulgaria,1711.4765160750544,1661.7053721063544,False,2,0,UEFA Euro qualification
1999-06-05,Albania,Norway,1432.4709430551804,1884.736718279385,False,1,2,UEFA Euro qualification
1999-06-05,Azerbaijan,Liechtenstein,1316.6740402924252,1186.7011942144784,False,4,0,UEFA Euro qualification
1999-06-05,Bosnia and Herzegovina,Lithuania,1502.2687543511952,1449.5839669841462,False,2,0,UEFA Euro qualification
1999-06-05,Brazil,Netherlands,2030.218581669523,1942.0609107052169,False,2,2,Friendly
1999-06-05,Denmark,Belarus,1788.5731343297482,1423.8950344555544,False,1,0,UEFA Euro qualification
1999-06-05,England,Sweden,1910.2240312575784,1880.3704974377831,False,0,0,UEFA Euro qualification
1999-06-05,Estonia,Czech Republic,1312.553278651881,1860.2412683284563,False,0,2,UEFA Euro qualification
1999-06-05,Faroe Islands,Scotland,1258.863078066002,1706.9933913133075,False,1,1,UEFA Euro qualification
1999-06-05,Finland,Turkey,1564.4584652067472,1638.2029991862069,False,2,4,UEFA Euro qualification
1999-06-05,France,Russia,2047.662241650381,1745.6675110739384,False,2,3,UEFA Euro qualification
1999-06-05,Georgia,Greece,1540.0440788847184,1684.5648869644442,False,1,2,UEFA Euro qualification
1999-06-05,Guam,Micronesia,1235.0534573168877,1500.0,False,3,0,Friendly
1999-06-05,Iceland,Armenia,1565.355887420955,1433.0868303707457,False,2,0,UEFA Euro qualification
1999-06-05,Italy,Wales,1979.7739555243686,1568.4019417277134,False,4,0,UEFA Euro qualification
1999-06-05,Jamaica,Guadeloupe,1669.1195034991943,1459.7276784036078,True,5,1,CFU Caribbean Cup
1999-06-05,South Korea,Belgium,1764.4402576096766,1735.811869354889,False,1,2,Friendly
1999-06-05,Latvia,Slovenia,1444.9202061037488,1507.028812589118,False,1,2,UEFA Euro qualification
1999-06-05,North Macedonia,Croatia,1524.0334494079138,1891.9208982432413,False,1,1,UEFA Euro qualification
1999-06-05,Namibia,Ivory Coast,1427.6885153190515,1702.9158871058212,False,1,1,African Cup of Nations qualification
1999-06-05,Portugal,Slovakia,1865.628689378663,1619.0043517852491,False,1,0,UEFA Euro qualification
1999-06-05,Romania,Hungary,1842.1144676271879,1633.3352094887528,False,2,0,UEFA Euro qualification
1999-06-05,South Africa,Mauritius,1681.4811558201345,1377.6341278695766,False,2,0,African Cup of Nations qualification
1999-06-05,Spain,San Marino,1953.7830096059167,1130.1667723994756,False,9,0,UEFA Euro qualification
1999-06-05,Trinidad and Tobago,Grenada,1619.6220324264411,1502.4649076226813,False,7,0,CFU Caribbean Cup
1999-06-05,Uganda,Liberia,1471.9427544496407,1468.270115153792,False,1,0,African Cup of Nations qualification
1999-06-05,Ukraine,Andorra,1698.290895824626,1322.0245160203713,False,4,0,UEFA Euro qualification
1999-06-06,Burkina Faso,Senegal,1557.4876854110742,1517.3147233520663,False,2,2,African Cup of Nations qualification
1999-06-06,Cameroon,Eritrea,1697.3798297061535,1465.389977828001,False,1,0,African Cup of Nations qualification
1999-06-06,Canada,Ecuador,1569.8936670474934,1741.2113659160932,False,1,2,Friendly
1999-06-06,Gabon,Angola,1567.9977809839668,1540.1018861168134,False,3,1,African Cup of Nations qualification
1999-06-06,Guatemala,Iran,1571.0784788883059,1803.615144385892,True,2,2,Friendly
1999-06-06,Haiti,Saint Kitts and Nevis,1524.565007930918,1468.4852676621772,True,2,0,CFU Caribbean Cup
1999-06-06,Israel,Austria,1690.7271948598375,1724.8263455554545,False,5,0,UEFA Euro qualification
1999-06-06,Japan,Peru,1667.7238567682741,1668.9823559849876,False,0,0,Kirin Cup
1999-06-06,Kenya,DR Congo,1553.1692877066503,1611.2202271141266,False,0,1,African Cup of Nations qualification
1999-06-06,Mali,Congo,1533.4001388506892,1557.7105406208925,False,3,1,African Cup of Nations qualification
1999-06-06,Morocco,Guinea,1829.0791587339509,1548.7683908304696,False,1,0,African Cup of Nations qualification
1999-06-06,Tunisia,Algeria,1694.9042443828077,1651.4833018026059,False,2,0,African Cup of Nations qualification
1999-06-06,Zambia,Madagascar,1724.2778198857209,1603.218057571191,False,1,1,African Cup of Nations qualification
